ano,mes,id,nome,desc,categoria,valor,pdf_url
2018,4,17,Silvania Barbosa,Outras despesas não especificadas anteriormente,Outras,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/17164731991544315795___ABRIL.pdf
2018,5,17,Silvania Barbosa,"Produção de áudio e video para Jornal, TV e portais de internet",Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12375126261544316120___MAIO.pdf
2018,5,17,Silvania Barbosa,Assinatura de Tv e acesso a internet,Telefonia,177.53,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12375126261544316120___MAIO.pdf
2018,5,17,Silvania Barbosa,Serviços de telefonia fixa e móvel,Telefonia,1440.91,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12375126261544316120___MAIO.pdf
2018,5,17,Silvania Barbosa,Alimentação do parlamentar e assessores,Alimentação,3230.66,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12375126261544316120___MAIO.pdf
2018,5,17,Silvania Barbosa,Material de Expediente,Escritório,803.8,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12375126261544316120___MAIO.pdf
2018,5,17,Silvania Barbosa,Outras despesas não especificadas anteriormente,Outras,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12375126261544316120___MAIO.pdf
2018,6,17,Silvania Barbosa,Veiculação de propaganda e publicidade,Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9665641201544316071___JUNHO.pdf
2018,6,17,Silvania Barbosa,"Produção de áudio e video para Jornal, TV e portais de internet",Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9665641201544316071___JUNHO.pdf
2018,6,17,Silvania Barbosa,Assinatura de TV e acesso a internet,Telefonia,814.43,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9665641201544316071___JUNHO.pdf
2018,6,17,Silvania Barbosa,Serviços de telefonia fixa e móvel,Telefonia,747.72,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9665641201544316071___JUNHO.pdf
2018,6,17,Silvania Barbosa,Alimentação do parlamentar e assessores,Alimentação,1130.38,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9665641201544316071___JUNHO.pdf
2018,6,17,Silvania Barbosa,Outras despesas não especificadas anteriormente,Outras,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/9665641201544316071___JUNHO.pdf
2018,7,17,Silvania Barbosa,Veiculação de propaganda e publicidade,Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10268576541544316021___JULHO.pdf
2018,7,17,Silvania Barbosa,"Produção de áudio e video para Jornal, TV e portais de internet",Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10268576541544316021___JULHO.pdf
2018,7,17,Silvania Barbosa,Assinatura de TV e acesso a internet,Telefonia,762.12,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10268576541544316021___JULHO.pdf
2018,7,17,Silvania Barbosa,Serviços de telefonia fixa e móvel,Telefonia,436.94,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10268576541544316021___JULHO.pdf
2018,7,17,Silvania Barbosa,Alimentação do parlamentar e assessores,Alimentação,1376.78,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10268576541544316021___JULHO.pdf
2018,7,17,Silvania Barbosa,Outras despesas não especificadas anteriormente,Outras,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10268576541544316021___JULHO.pdf
2018,8,17,Silvania Barbosa,Veiculação de propaganda e publicidade,Divulgação,1500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4967945041544315864___AGOSTO.pdf
2018,8,17,Silvania Barbosa,"Produção de áudio e video para Jornal, TV e portais de internet",Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4967945041544315864___AGOSTO.pdf
2018,8,17,Silvania Barbosa,Assinatura de TV e acesso a internet,Telefonia,185.27,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4967945041544315864___AGOSTO.pdf
2018,8,17,Silvania Barbosa,Serviços de telefonia fixa e móvel,Telefonia,858.92,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4967945041544315864___AGOSTO.pdf
2018,8,17,Silvania Barbosa,Alimentação do parlamentar e assessores,Alimentação,2542.07,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4967945041544315864___AGOSTO.pdf
2018,8,17,Silvania Barbosa,Material de Expediente,Escritório,608.3,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4967945041544315864___AGOSTO.pdf
2018,8,17,Silvania Barbosa,Outras despesas não especificadas anteriormente,Outras,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4967945041544315864___AGOSTO.pdf
2018,9,17,Silvania Barbosa,"Produção de áudio e video para Jornal, TV e portais de internet",Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13429322731544316233___SETEMBRO.pdf
2018,9,17,Silvania Barbosa,Assinatura de TV e acesso a internet,Telefonia,537.22,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13429322731544316233___SETEMBRO.pdf
2018,9,17,Silvania Barbosa,Serviços de telefonia fixa e móvel,Telefonia,500.44,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13429322731544316233___SETEMBRO.pdf
2018,9,17,Silvania Barbosa,Alimentação do parlamentar e assessores,Alimentação,3938.71,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13429322731544316233___SETEMBRO.pdf
2018,9,17,Silvania Barbosa,Material de Expediente,Escritório,672.9,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13429322731544316233___SETEMBRO.pdf
2018,9,17,Silvania Barbosa,Outras despesas não especificadas anteriormente,Outras,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13429322731544316233___SETEMBRO.pdf
2018,10,17,Silvania Barbosa,Veiculação de propaganda e publicidade,Divulgação,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/3297200651549548809___SILVANIA_BARBOSA_OUTUBRO_2018.pdf
2018,10,17,Silvania Barbosa,"Produção de áudio e video para Jornal, TV e portais de internet",Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/3297200651549548809___SILVANIA_BARBOSA_OUTUBRO_2018.pdf
2018,10,17,Silvania Barbosa,Alimentação do parlamentar e assessores,Alimentação,1044.47,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/3297200651549548809___SILVANIA_BARBOSA_OUTUBRO_2018.pdf
2018,10,17,Silvania Barbosa,Material de Expediente,Escritório,62,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/3297200651549548809___SILVANIA_BARBOSA_OUTUBRO_2018.pdf
2018,10,17,Silvania Barbosa,Outras despesas não especificadas anteriormente,Outras,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/3297200651549548809___SILVANIA_BARBOSA_OUTUBRO_2018.pdf
2018,11,17,Silvania Barbosa,Veiculação de propaganda e publicidade,Divulgação,1500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12178022131549552206___SILVANIA_BARBOSA_NOVEMBRO_2018.pdf
2018,11,17,Silvania Barbosa,"Produção de áudio e video para Jornal, TV e portais de internet",Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12178022131549552206___SILVANIA_BARBOSA_NOVEMBRO_2018.pdf
2018,11,17,Silvania Barbosa,Assinatura de TV e acesso a internet,Telefonia,759.88,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12178022131549552206___SILVANIA_BARBOSA_NOVEMBRO_2018.pdf
2018,11,17,Silvania Barbosa,Alimentação do parlamentar e assessores,Alimentação,3209.12,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12178022131549552206___SILVANIA_BARBOSA_NOVEMBRO_2018.pdf
2018,11,17,Silvania Barbosa,Outras despesas não especificadas anteriormente,Outras,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12178022131549552206___SILVANIA_BARBOSA_NOVEMBRO_2018.pdf
2018,12,17,Silvania Barbosa,"Produção de áudio e video para Jornal, TV e portais de internet",Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/8813840461549626598___SILVANIA__BARBOSA_DEZEMBRO_2018.pdf
2018,12,17,Silvania Barbosa,Assinatura de TV e acesso a internet,Telefonia,768.44,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/8813840461549626598___SILVANIA__BARBOSA_DEZEMBRO_2018.pdf
2018,12,17,Silvania Barbosa,Serviços de telefonia fixa e móvel,Telefonia,634.71,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/8813840461549626598___SILVANIA__BARBOSA_DEZEMBRO_2018.pdf
2018,12,17,Silvania Barbosa,Alimentação do parlamentar e assessores,Alimentação,2706.01,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/8813840461549626598___SILVANIA__BARBOSA_DEZEMBRO_2018.pdf
2018,12,17,Silvania Barbosa,Serviços contábeis,Consultoria,1500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/8813840461549626598___SILVANIA__BARBOSA_DEZEMBRO_2018.pdf
2018,12,17,Silvania Barbosa,Outras despesas não especificadas anteriormente,Outras,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/8813840461549626598___SILVANIA__BARBOSA_DEZEMBRO_2018.pdf
2018,1,18,Silvanio Barbosa,Veiculação de propaganda e publicidade,Divulgação,3940,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/763223111544316466___JANEIRO.pdf
2018,1,18,Silvanio Barbosa,Assinatura de TV e acesso a internet,Telefonia,414.6,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/763223111544316466___JANEIRO.pdf
2018,1,18,Silvanio Barbosa,Fotocópias e digitalizações de impressos,Escritório,1800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/763223111544316466___JANEIRO.pdf
2018,1,18,Silvanio Barbosa,Serviços de telefonia fixa e móvel,Telefonia,1626.77,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/763223111544316466___JANEIRO.pdf
2018,1,18,Silvanio Barbosa,Alimentação do parlamentar e assessores,Alimentação,1778.19,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/763223111544316466___JANEIRO.pdf
2018,1,18,Silvanio Barbosa,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,489.81,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/763223111544316466___JANEIRO.pdf
2018,1,18,Silvanio Barbosa,Outras despesas não especificadas anteriormente,Outras,586.34,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/763223111544316466___JANEIRO.pdf
2018,2,18,Silvanio Barbosa,Veiculação de propaganda e publicidade,Divulgação,3922.62,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15944378731544316410___FEVEREIRO.pdf
2018,2,18,Silvanio Barbosa,Alimentação do parlamentar e assessores,Alimentação,2211.55,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15944378731544316410___FEVEREIRO.pdf
2018,2,18,Silvanio Barbosa,Assinatura de TV e acesso a internet,Telefonia,497.51,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15944378731544316410___FEVEREIRO.pdf
2018,2,18,Silvanio Barbosa,Serviços de telefonia fixa e móvel,Telefonia,1689.35,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15944378731544316410___FEVEREIRO.pdf
2018,2,18,Silvanio Barbosa,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,466.39,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15944378731544316410___FEVEREIRO.pdf
2018,2,18,Silvanio Barbosa,"Reuniões, Eventos e Seminários",Eventos,1908,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15944378731544316410___FEVEREIRO.pdf
2018,2,18,Silvanio Barbosa,Fotocópias e digitalizações de impressos,Escritório,720,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15944378731544316410___FEVEREIRO.pdf
2018,2,18,Silvanio Barbosa,Outras despesas não especificadas anteriormente,Outras,264.9,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/15944378731544316410___FEVEREIRO.pdf
2018,3,18,Silvanio Barbosa,Veiculação de propaganda e publicidade,Divulgação,3979.98,https://www.maceio.al.leg.br/transparencia/portal/documentos/viap/16414869301544316750___MARCO.pdf
2018,3,18,Silvanio Barbosa,Alimentação do parlamentar e assessores,Alimentação,3298.94,https://www.maceio.al.leg.br/transparencia/portal/documentos/viap/16414869301544316750___MARCO.pdf
2018,3,18,Silvanio Barbosa,Assinatura de TV e acesso a internet,Telefonia,497.03,https://www.maceio.al.leg.br/transparencia/portal/documentos/viap/16414869301544316750___MARCO.pdf
2018,3,18,Silvanio Barbosa,Serviços de telefonia fixa e móvel,Telefonia,1793.53,https://www.maceio.al.leg.br/transparencia/portal/documentos/viap/16414869301544316750___MARCO.pdf
2018,3,18,Silvanio Barbosa,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,620.4,https://www.maceio.al.leg.br/transparencia/portal/documentos/viap/16414869301544316750___MARCO.pdf
2018,3,18,Silvanio Barbosa,Outras despesas não especificadas anteriormente,Outras,200,https://www.maceio.al.leg.br/transparencia/portal/documentos/viap/16414869301544316750___MARCO.pdf
2018,3,18,Silvanio Barbosa,Fotocópias e digitalizações de impressos,Escritório,1200,https://www.maceio.al.leg.br/transparencia/portal/documentos/viap/16414869301544316750___MARCO.pdf
2018,4,18,Silvanio Barbosa,Veiculação de propaganda e publicidade,Divulgação,4000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14456108331544316297___ABRIL.pdf
2018,4,18,Silvanio Barbosa,Alimentação do parlamentar e assessores,Alimentação,3236.03,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14456108331544316297___ABRIL.pdf
2018,4,18,Silvanio Barbosa,Assinatura de TV e acesso a internet,Telefonia,498.47,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14456108331544316297___ABRIL.pdf
2018,4,18,Silvanio Barbosa,Serviços de telefonia fixa ou móvel,Telefonia,1652.1,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14456108331544316297___ABRIL.pdf
2018,4,18,Silvanio Barbosa,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,601.18,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14456108331544316297___ABRIL.pdf
2018,4,18,Silvanio Barbosa,Outras despesas não especificadas anteriormente,Outras,200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14456108331544316297___ABRIL.pdf
2018,4,18,Silvanio Barbosa,Fotocópias e digitalizações de impressos,Escritório,540,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14456108331544316297___ABRIL.pdf
2018,5,18,Silvanio Barbosa,Veiculação de propaganda e publicidade,Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14619376861544316684___MAIO.pdf
2018,5,18,Silvanio Barbosa,Serviços de telefonia fixa ou móvel,Telefonia,1992.66,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14619376861544316684___MAIO.pdf
2018,5,18,Silvanio Barbosa,Alimentação do parlamentar e assessores,Alimentação,2730.6,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14619376861544316684___MAIO.pdf
2018,5,18,Silvanio Barbosa,Serviços Jurídicos,Consultoria,2000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14619376861544316684___MAIO.pdf
2018,5,18,Silvanio Barbosa,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,518.09,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14619376861544316684___MAIO.pdf
2018,5,18,Silvanio Barbosa,Outras despesas não especificadas anteriormente,Outras,1037.71,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/14619376861544316684___MAIO.pdf
2018,6,18,Silvanio Barbosa,Veiculação de propaganda e publicidade,Divulgação,3780,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1453080121544316628___JUNHO.pdf
2018,6,18,Silvanio Barbosa,Assinatura de TV e acesso a internet,Telefonia,498.54,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1453080121544316628___JUNHO.pdf
2018,6,18,Silvanio Barbosa,Serviços de telefonia fixa ou móvel,Telefonia,1875.62,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1453080121544316628___JUNHO.pdf
2018,6,18,Silvanio Barbosa,Alimentação do parlamentar e assessores,Alimentação,2384.36,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1453080121544316628___JUNHO.pdf
2018,6,18,Silvanio Barbosa,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,527.15,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1453080121544316628___JUNHO.pdf
2018,6,18,Silvanio Barbosa,Outras despesas não especificadas anteriormente,Outras,321.7,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/1453080121544316628___JUNHO.pdf
2018,7,18,Silvanio Barbosa,Assinatura de TV e acesso a internet,Telefonia,498.06,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4844134761544316524___JULHO.pdf
2018,7,18,Silvanio Barbosa,Fotocópias e digitalizações de impressos,Escritório,1159.8,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4844134761544316524___JULHO.pdf
2018,7,18,Silvanio Barbosa,Serviços de telefonia fixa ou móvel,Telefonia,1311.91,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4844134761544316524___JULHO.pdf
2018,7,18,Silvanio Barbosa,"Reuniões, Eventos e Seminários",Eventos,2100,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4844134761544316524___JULHO.pdf
2018,7,18,Silvanio Barbosa,Alimentação do parlamentar e assessores,Alimentação,3548.94,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4844134761544316524___JULHO.pdf
2018,7,18,Silvanio Barbosa,Serviços contábeis,Consultoria,1500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4844134761544316524___JULHO.pdf
2018,7,18,Silvanio Barbosa,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,513.92,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4844134761544316524___JULHO.pdf
2018,7,18,Silvanio Barbosa,Outras despesas não especificadas anteriormente,Outras,348.78,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4844134761544316524___JULHO.pdf
2018,8,18,Silvanio Barbosa,Assinatura de TV e acesso a internet,Telefonia,497.86,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/19525639681544316347___AGOSTO.pdf
2018,8,18,Silvanio Barbosa,Fotocópias e digitalizações de impressos,Escritório,1640,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/19525639681544316347___AGOSTO.pdf
2018,8,18,Silvanio Barbosa,Serviços de telefonia fixa ou móvel,Telefonia,1528.33,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/19525639681544316347___AGOSTO.pdf
2018,8,18,Silvanio Barbosa,"Reuniões, Eventos e Seminários",Eventos,3470,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/19525639681544316347___AGOSTO.pdf
2018,8,18,Silvanio Barbosa,Alimentação do parlamentar e assessores,Alimentação,1881.65,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/19525639681544316347___AGOSTO.pdf
2018,8,18,Silvanio Barbosa,"Locação de imóveis para ações parlamentares, IPTU, água e luz",Eventos,441.52,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/19525639681544316347___AGOSTO.pdf
2018,8,18,Silvanio Barbosa,Outras despesas não especificadas anteriormente,Outras,1288.18,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/19525639681544316347___AGOSTO.pdf
2018,1,19,Simone Andrade,Veiculação de propaganda e publicidade,Divulgação,1950,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12564084151544317478___JANEIRO.pdf
2018,1,19,Simone Andrade,Locação de móveis e equipamentos,Eventos,200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12564084151544317478___JANEIRO.pdf
2018,1,19,Simone Andrade,Serviços de telefonia fixa ou móvel,Telefonia,204.38,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12564084151544317478___JANEIRO.pdf
2018,1,19,Simone Andrade,Fotografias e filmagens,Divulgação,2500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12564084151544317478___JANEIRO.pdf
2018,1,19,Simone Andrade,Alimentação do parlamentar e assessores,Alimentação,1996.68,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12564084151544317478___JANEIRO.pdf
2018,1,19,Simone Andrade,Serviços de Marketing,Divulgação,3800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12564084151544317478___JANEIRO.pdf
2018,2,19,Simone Andrade,Veiculação de propaganda e publicidade,Divulgação,2200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12638415661544317426___FEVEREIRO.pdf
2018,2,19,Simone Andrade,Locação de móveis e equipamentos,Eventos,200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12638415661544317426___FEVEREIRO.pdf
2018,2,19,Simone Andrade,Serviços de telefonia fixa ou móvel,Telefonia,198.09,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12638415661544317426___FEVEREIRO.pdf
2018,2,19,Simone Andrade,Filmagens e Fotografias,Divulgação,3200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12638415661544317426___FEVEREIRO.pdf
2018,2,19,Simone Andrade,Alimentação do parlamentar e assessores,Alimentação,2049.49,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12638415661544317426___FEVEREIRO.pdf
2018,2,19,Simone Andrade,Serviços de marketing,Divulgação,2800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12638415661544317426___FEVEREIRO.pdf
2018,2,19,Simone Andrade,Outras despesas não especificadas anteriormente,Outras,1000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/12638415661544317426___FEVEREIRO.pdf
2018,3,19,Simone Andrade,Veiculação de propaganda e publicidade,Divulgação,1680,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13219097301544317678___MARCO.pdf
2018,3,19,Simone Andrade,Locação de móveis e equipamentos,Eventos,200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13219097301544317678___MARCO.pdf
2018,3,19,Simone Andrade,Serviços de telefonia fixa ou móvel,Telefonia,201.92,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13219097301544317678___MARCO.pdf
2018,3,19,Simone Andrade,Filmagens e Fotografias,Divulgação,3000,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13219097301544317678___MARCO.pdf
2018,3,19,Simone Andrade,Alimentação do parlamentar e assessores,Alimentação,2144.17,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13219097301544317678___MARCO.pdf
2018,3,19,Simone Andrade,Serviços de marketing,Divulgação,3500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/13219097301544317678___MARCO.pdf
2018,4,19,Simone Andrade,"Edição de Jornais, Livros, Revistas e Impressos",Divulgação,1600,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7585514961544317331___ABRIL.pdf
2018,4,19,Simone Andrade,Locação de móveis e equipamentos,Eventos,200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7585514961544317331___ABRIL.pdf
2018,4,19,Simone Andrade,Serviços de telefonia fixa ou móvel,Telefonia,206.26,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7585514961544317331___ABRIL.pdf
2018,4,19,Simone Andrade,Filmagens e Fotografias,Divulgação,2600,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7585514961544317331___ABRIL.pdf
2018,4,19,Simone Andrade,Alimentação do parlamentar e assessores,Alimentação,2410.24,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7585514961544317331___ABRIL.pdf
2018,4,19,Simone Andrade,Serviços de marketing,Divulgação,3500,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/7585514961544317331___ABRIL.pdf
2018,5,19,Simone Andrade,Veiculação de propaganda e publicidade,Divulgação,1800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20566804621544317629___MAIO.pdf
2018,5,19,Simone Andrade,Locação de móveis e equipamentos,Eventos,200,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20566804621544317629___MAIO.pdf
2018,5,19,Simone Andrade,Serviços de telefonia fixa ou móvel,Telefonia,216.39,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20566804621544317629___MAIO.pdf
2018,5,19,Simone Andrade,Filmagens e Fotografias,Divulgação,2800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20566804621544317629___MAIO.pdf
2018,5,19,Simone Andrade,"Reuniões, Eventos e Seminários",Eventos,1600,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20566804621544317629___MAIO.pdf
2018,5,19,Simone Andrade,Alimentação do parlamentar e assessores,Alimentação,871.63,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20566804621544317629___MAIO.pdf
2018,5,19,Simone Andrade,Serviços de marketing,Divulgação,2800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20566804621544317629___MAIO.pdf
2018,5,19,Simone Andrade,Outras despesas não especificadas anteriormente,Outras,6511.93,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/20566804621544317629___MAIO.pdf
2018,6,19,Simone Andrade,Veiculação de propaganda e publicidade,Divulgação,1800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4637244071544317566___JUNHO.pdf
2018,6,19,Simone Andrade,Locação de móveis e equipamentos,Eventos,1600,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4637244071544317566___JUNHO.pdf
2018,6,19,Simone Andrade,Serviços de telefonia fixa ou móvel,Telefonia,207.06,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4637244071544317566___JUNHO.pdf
2018,6,19,Simone Andrade,Filmagens e Fotografias,Divulgação,2800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4637244071544317566___JUNHO.pdf
2018,6,19,Simone Andrade,Alimentação do parlamentar e assessores,Alimentação,1471.48,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4637244071544317566___JUNHO.pdf
2018,6,19,Simone Andrade,Outras despesas não especificadas anteriormente,Outras,3800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/4637244071544317566___JUNHO.pdf
2018,7,19,Simone Andrade,Aquisição e/ou Locação de software,Escritório,3800,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10460533381544317519___JULHO.pdf
2018,7,19,Simone Andrade,Assinatura de TV e Acesso a internet,Telefonia,51,https://www.camarademaceio.al.gov.br/transparencia/portal/documentos/viap/10460533381544317519___JULHO.pdf
